Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Helmet_Worn,Seatbelt_Worn,Driver_Age,Driver_Gender,Number_of_Passengers,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,License_Type,Issuing_Agency,License_Validity,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments
VLT004349,Driving Without License,4922,Uttar Pradesh,2022-02-28,09:12:57,Electric Scooter,Grey,2009,Odisha,No,NA,58,Male,0,1,Windy,Potholes,OFF9552,Learner,City Traffic Police,Valid,Yellow,80,137,0.0,Not Applied,Yes,No,Pending,Yes,19,First Violation
VLT004350,No Parking,1211,Maharashtra,2022-02-28,09:04:27,Tractor,Silver,2010,Uttar Pradesh,NA,NA,44,Male,0,2,Rainy,Wet,OFF3619,Learner,Highway Patrol,Expired,Red,87,48,0.02,Negative,Yes,No,Pending,No,3,Fine Paid On Spot
VLT004351,Overspeeding,3662,Delhi,2022-02-28,10:45:50,Motorcycle,Green,2015,Tripura,Yes,NA,68,Other,1,0,Clear,Wet,OFF2053,Commercial,City Traffic Police,Expired,Green,49,157,0.02,Negative,No,No,Pending,No,19,Repeat Offender
VLT004352,Red Light Violation,3383,Karnataka,2022-03-01,05:44:13,Van,Yellow,2003,Bihar,NA,Yes,69,Female,7,3,Windy,Wet,OFF5480,Learner,RTO Enforcement,Suspended,Green,109,184,0.0,Not Applied,No,Yes,Online,No,11,First Violation
VLT004353,Drunk Driving,1248,Tamil Nadu,2022-03-01,14:49:22,E-Rickshaw,Orange,1990,Uttar Pradesh,NA,NA,52,Male,2,7,Snowy,Potholes,OFF8112,Commercial,RTO Enforcement,Valid,Green,32,180,0.0,Not Applied,No,Yes,Online,Yes,4,First Violation
VLT004354,Driving Without License,4922,Rajasthan,2022-03-01,03:38:57,Motorcycle,Brown,2013,Tamil Nadu,Yes,NA,77,Male,1,2,Clear,Dry,OFF8400,Commercial,RTO Enforcement,Valid,Yellow,26,124,0.0,Not Applied,Yes,No,Pending,Yes,16,Repeat Offender
VLT004355,Overspeeding,3662,Maharashtra,2022-03-01,19:20:14,Pickup,Brown,1999,Uttar Pradesh,NA,Yes,28,Male,3,8,Clear,Wet,OFF2768,Permanent,City Traffic Police,Suspended,Yellow,60,55,0.02,Negative,No,No,Pending,No,19,Warning Issued
VLT004356,Mobile Phone Usage,4776,Bihar,2022-03-01,12:20:37,Electric Scooter,Silver,1992,Uttarakhand,No,NA,80,Other,0,1,Snowy,Wet,OFF4331,Commercial,RTO Enforcement,Cancelled,Yellow,92,17,0.0,Not Applied,No,No,Pending,No,13,Fine Paid On Spot
VLT004357,Overspeeding,3662,Jammu & Kashmir,2022-03-01,06:03:46,Scooty,Brown,2000,Jammu & Kashmir,No,NA,35,Other,0,2,Clear,Dry,OFF2586,Permanent,RTO Enforcement,Expired,Green,34,148,0.0,Not Applied,No,Yes,Online,No,1,Repeat Offender
VLT004358,Wrong Lane,2617,West Bengal,2022-03-01,22:04:39,Truck,Other,1990,Delhi,NA,Yes,56,Male,3,1,Windy,Dry,OFF2950,Commercial,City Traffic Police,Cancelled,Green,58,130,0.0,Not Applied,No,No,Pending,No,2,First Violation
VLT004359,Mobile Phone Usage,4776,Andhra Pradesh,2022-03-02,16:10:47,Motorcycle,Yellow,2016,Tripura,Yes,NA,67,Other,1,5,Snowy,Potholes,OFF7828,Permanent,Special Task Force,Suspended,Yellow,24,135,0.0,Not Applied,No,No,Pending,No,16,Fine Paid On Spot
VLT004360,Mobile Phone Usage,4776,West Bengal,2022-03-03,04:16:35,Electric Scooter,Blue,2011,Uttar Pradesh,No,NA,44,Male,0,4,Windy,Gravel,OFF8000,Permanent,RTO Enforcement,Expired,Red,33,138,0.0,Not Applied,No,Yes,Online,No,9,First Violation
VLT004361,Mobile Phone Usage,4776,Gujarat,2022-03-03,18:35:13,Scooty,Black,1998,Tamil Nadu,No,NA,44,Female,0,2,Clear,Dry,OFF4008,Commercial,City Traffic Police,Expired,Yellow,89,182,0.0,Not Applied,No,No,Pending,No,14,Repeat Offender
VLT004362,Red Light Violation,3383,Chhattisgarh,2022-03-03,04:35:07,Car,Blue,2018,Rajasthan,NA,No,37,Male,2,5,Foggy,Wet,OFF6218,Permanent,Highway Patrol,Expired,Red,53,138,0.02,Negative,No,Yes,Online,No,1,Warning Issued
VLT004363,Mobile Phone Usage,4776,Dadra & Nagar Haveli,2022-03-03,03:07:45,Tractor,Silver,2004,Tamil Nadu,NA,NA,46,Other,0,2,Windy,Under Construction,OFF3786,Commercial,RTO Enforcement,Expired,Red,36,114,0.02,Negative,No,Yes,Online,No,17,First Violation
VLT004364,Mobile Phone Usage,4776,Jammu & Kashmir,2022-03-03,13:32:33,Van,Blue,2021,Delhi,NA,Yes,40,Other,7,2,Rainy,Potholes,OFF1570,Learner,RTO Enforcement,Suspended,Red,22,15,0.14,Positive,No,Yes,Online,No,13,First Violation
VLT004365,Overspeeding,3662,Telangana,2022-03-03,17:58:21,Pickup,Yellow,2016,Tamil Nadu,NA,Yes,43,Other,3,3,Rainy,Wet,OFF2188,Commercial,RTO Enforcement,Valid,Green,79,6,0.0,Not Applied,No,No,Pending,No,11,Repeat Offender
VLT004366,No Parking,1211,Chandigarh,2022-03-03,18:07:31,Van,Silver,2000,Karnataka,NA,Yes,33,Male,7,8,Foggy,Dry,OFF5413,Permanent,City Traffic Police,Expired,Yellow,55,174,0.02,Negative,Yes,Yes,Online,No,6,First Violation
VLT004367,Red Light Violation,3383,Madhya Pradesh,2022-03-03,13:39:37,Pickup,Black,2020,Delhi,NA,Yes,64,Female,3,6,Clear,Dry,OFF2900,Learner,City Traffic Police,Valid,Red,97,99,0.02,Negative,No,No,Pending,No,11,Repeat Offender
VLT004368,Overspeeding,3662,Bihar,2022-03-04,13:18:50,Car,Red,2011,Maharashtra,NA,No,59,Other,2,2,Rainy,Dry,OFF8528,Permanent,City Traffic Police,Valid,Red,118,122,0.0,Not Applied,No,No,Pending,No,8,First Violation
VLT004369,Driving Without License,4922,Madhya Pradesh,2022-03-04,03:30:06,Auto-Rickshaw,Silver,2005,Rajasthan,NA,NA,38,Female,0,8,Clear,Wet,OFF9437,Commercial,Highway Patrol,Valid,Red,54,167,0.02,Negative,Yes,No,Pending,Yes,12,Warning Issued
VLT004370,Red Light Violation,3383,Maharashtra,2022-03-04,19:04:10,Auto-Rickshaw,White,2005,Delhi,NA,NA,68,Male,0,2,Clear,Potholes,OFF7915,Permanent,Special Task Force,Suspended,Green,56,169,0.02,Negative,No,No,Pending,No,10,Repeat Offender
VLT004371,Overspeeding,3662,Puducherry,2022-03-04,02:32:26,Auto-Rickshaw,Silver,2012,Tamil Nadu,NA,NA,71,Male,0,1,Foggy,Dry,OFF7342,Permanent,Special Task Force,Suspended,Yellow,42,164,0.0,Not Applied,No,No,Pending,No,13,Warning Issued
VLT004372,Red Light Violation,3383,Tamil Nadu,2022-03-04,06:53:27,Tractor,Brown,1996,Uttar Pradesh,NA,NA,50,Other,0,6,Windy,Potholes,OFF6305,Permanent,Highway Patrol,Valid,Red,61,30,0.02,Negative,No,Yes,Online,No,3,Warning Issued
VLT004373,Driving Without License,4922,Himachal Pradesh,2022-03-04,13:40:18,Motorcycle,Black,2018,Mizoram,Yes,NA,52,Other,1,3,Snowy,Potholes,OFF8975,Permanent,RTO Enforcement,Expired,Red,22,65,0.02,Negative,Yes,Yes,Online,Yes,19,First Violation
VLT004374,Overloading,3057,Madhya Pradesh,2022-03-04,19:22:28,Auto-Rickshaw,Red,2011,West Bengal,NA,NA,34,Other,0,1,Clear,Dry,OFF2657,Permanent,City Traffic Police,Expired,Green,94,33,0.02,Negative,No,Yes,Online,No,5,Repeat Offender
VLT004375,Driving Without License,4922,Delhi,2022-03-04,03:40:08,Tractor,Brown,1991,Kerala,NA,NA,33,Other,0,7,Clear,Potholes,OFF5228,Permanent,Special Task Force,Expired,Yellow,86,30,0.02,Negative,Yes,No,Pending,Yes,16,First Violation
VLT004376,Driving Without License,4922,Tamil Nadu,2022-03-04,06:26:41,Car,White,2001,Tamil Nadu,NA,No,52,Male,2,7,Foggy,Wet,OFF9870,Commercial,RTO Enforcement,Valid,Red,57,199,0.0,Not Applied,Yes,No,Pending,Yes,12,Fine Paid On Spot
VLT004377,Overloading,3057,Punjab,2022-03-04,01:28:13,Van,White,2019,Maharashtra,NA,Yes,69,Other,7,8,Windy,Potholes,OFF5958,Permanent,City Traffic Police,Valid,Yellow,38,76,0.0,Not Applied,No,Yes,Online,No,16,Repeat Offender
VLT004378,Red Light Violation,3383,Uttar Pradesh,2022-03-05,18:28:59,Van,Black,1996,Rajasthan,NA,Yes,49,Male,7,5,Foggy,Gravel,OFF5692,Commercial,Special Task Force,Valid,Red,22,56,0.02,Negative,No,No,Pending,No,20,Repeat Offender
VLT004379,Overloading,3057,Mizoram,2022-03-06,00:48:34,Auto-Rickshaw,Brown,2013,Madhya Pradesh,NA,NA,70,Male,0,0,Clear,Potholes,OFF3231,Commercial,Special Task Force,Valid,Green,116,95,0.02,Negative,No,No,Pending,No,13,Repeat Offender
VLT004380,Driving Without License,4922,Karnataka,2022-03-06,00:59:04,Van,Brown,2022,Maharashtra,NA,Yes,32,Male,7,5,Rainy,Wet,OFF6309,Learner,City Traffic Police,Valid,Green,120,190,0.0,Not Applied,Yes,Yes,Online,Yes,20,Repeat Offender
VLT004381,Overloading,3057,Goa,2022-03-06,01:09:31,Auto-Rickshaw,Green,1997,West Bengal,NA,NA,55,Male,0,3,Clear,Dry,OFF9370,Permanent,City Traffic Police,Valid,Yellow,70,176,0.02,Negative,No,No,Pending,No,14,Repeat Offender
VLT004382,Overspeeding,3662,Maharashtra,2022-03-06,02:57:40,Electric Scooter,Orange,1990,Rajasthan,No,NA,64,Male,0,3,Windy,Under Construction,OFF4999,Commercial,Highway Patrol,Expired,Yellow,20,96,0.14,Positive,No,No,Pending,No,12,Repeat Offender
VLT004383,Red Light Violation,3383,Delhi,2022-03-06,13:57:05,Electric Scooter,Silver,2017,Gujarat,No,NA,53,Male,0,3,Foggy,Potholes,OFF5844,Permanent,RTO Enforcement,Expired,Yellow,31,41,0.0,Not Applied,No,No,Pending,No,17,First Violation
VLT004384,Driving Without License,4922,Karnataka,2022-03-06,20:56:33,E-Rickshaw,Green,2010,Tamil Nadu,NA,NA,51,Female,2,0,Rainy,Potholes,OFF6707,Commercial,Special Task Force,Expired,Green,113,52,0.02,Negative,Yes,No,Pending,Yes,10,Repeat Offender
VLT004385,Overspeeding,3662,Uttarakhand,2022-03-06,13:44:01,Auto-Rickshaw,Green,2018,West Bengal,NA,NA,21,Other,0,3,Windy,Under Construction,OFF5348,Permanent,City Traffic Police,Suspended,Red,112,149,0.14,Positive,No,Yes,Online,No,2,First Violation
VLT004386,Red Light Violation,3383,Maharashtra,2022-03-06,03:09:23,Scooty,Orange,2010,Madhya Pradesh,No,NA,72,Other,0,6,Snowy,Dry,OFF8840,Permanent,Special Task Force,Expired,Red,77,157,0.0,Not Applied,No,No,Pending,No,19,First Violation
VLT004387,Wrong Lane,2617,Telangana,2022-03-06,10:04:02,Tractor,Orange,2004,West Bengal,NA,NA,73,Male,0,8,Clear,Gravel,OFF1143,Permanent,RTO Enforcement,Valid,Yellow,59,138,0.02,Negative,No,Yes,Online,No,13,First Violation
VLT004388,Driving Without License,4922,Gujarat,2022-03-06,16:15:12,Scooty,Red,2003,Uttar Pradesh,No,NA,41,Female,0,3,Clear,Potholes,OFF5938,Commercial,RTO Enforcement,Valid,Green,48,181,0.0,Not Applied,Yes,No,Pending,Yes,16,First Violation
VLT004389,Overspeeding,3662,West Bengal,2022-03-07,02:04:06,Auto-Rickshaw,White,1997,Delhi,NA,NA,38,Male,0,7,Rainy,Under Construction,OFF8082,Permanent,RTO Enforcement,Valid,Yellow,22,9,0.0,Not Applied,No,Yes,Online,No,11,First Violation
VLT004390,Driving Without License,4922,Punjab,2022-03-07,13:23:43,Car,Silver,2020,Delhi,NA,No,35,Male,2,4,Clear,Potholes,OFF8671,Permanent,Highway Patrol,Valid,Red,120,129,0.02,Negative,Yes,Yes,Online,Yes,2,Warning Issued
VLT004391,Overspeeding,3662,Puducherry,2022-03-07,23:06:07,Scooty,Silver,1993,Jammu & Kashmir,No,NA,38,Female,0,8,Rainy,Dry,OFF5164,Permanent,Highway Patrol,Valid,Green,53,165,0.0,Not Applied,No,No,Pending,No,12,Repeat Offender
VLT004392,Drunk Driving,1248,Haryana,2022-03-07,12:49:11,Truck,Orange,2018,Chhattisgarh,NA,Yes,22,Male,3,7,Windy,Under Construction,OFF1441,Permanent,Highway Patrol,Valid,Red,39,87,0.14,Positive,No,No,Pending,Yes,5,Repeat Offender
VLT004393,No Parking,1211,Andhra Pradesh,2022-03-07,22:23:02,E-Rickshaw,Green,2011,Gujarat,NA,NA,38,Other,2,2,Windy,Under Construction,OFF1069,Permanent,Highway Patrol,Expired,Green,73,182,0.14,Positive,Yes,No,Pending,No,15,Repeat Offender
VLT004394,No Parking,1211,Daman & Diu,2022-03-07,04:26:51,Motorcycle,Yellow,1994,Tamil Nadu,Yes,NA,40,Female,1,0,Snowy,Potholes,OFF8465,Commercial,Highway Patrol,Valid,Yellow,108,151,0.02,Negative,Yes,Yes,Online,No,8,Repeat Offender
VLT004395,Overspeeding,3662,Rajasthan,2022-03-08,00:41:39,Truck,Silver,2017,Rajasthan,NA,Yes,22,Male,3,5,Clear,Dry,OFF8599,Permanent,RTO Enforcement,Valid,Red,51,187,0.02,Negative,No,No,Pending,No,7,Warning Issued
VLT004396,Red Light Violation,3383,Madhya Pradesh,2022-03-08,03:18:54,Car,Silver,2021,Karnataka,NA,No,52,Male,2,7,Rainy,Wet,OFF4911,Permanent,Highway Patrol,Expired,Green,53,148,0.02,Negative,No,No,Pending,No,4,First Violation
VLT004397,Red Light Violation,3383,Jharkhand,2022-03-08,20:03:31,Tractor,Brown,2017,Maharashtra,NA,NA,44,Male,0,2,Clear,Under Construction,OFF9678,Permanent,Highway Patrol,Valid,Green,76,177,0.02,Negative,No,No,Pending,No,14,First Violation
VLT004398,Drunk Driving,1248,Bihar,2022-03-08,16:12:01,E-Rickshaw,Other,1997,Andhra Pradesh,NA,NA,57,Female,2,3,Clear,Under Construction,OFF5992,Commercial,RTO Enforcement,Expired,Yellow,34,106,0.0,Not Applied,No,Yes,Online,Yes,19,Repeat Offender
VLT004399,Driving Without License,4922,Gujarat,2022-03-08,14:47:40,Van,Blue,1995,Telangana,NA,Yes,18,Male,7,4,Clear,Potholes,OFF3672,Learner,Highway Patrol,Valid,Green,20,7,0.02,Negative,Yes,Yes,Online,Yes,8,Fine Paid On Spot
VLT004400,Wrong Lane,2617,Uttar Pradesh,2022-03-08,10:04:50,Auto-Rickshaw,Grey,1997,Maharashtra,NA,NA,51,Male,0,2,Windy,Wet,OFF9013,Learner,City Traffic Police,Valid,Red,83,181,0.02,Negative,No,Yes,Online,No,3,Repeat Offender
VLT004401,Driving Without License,4922,Andaman & Nicobar,2022-03-08,00:38:19,Car,Brown,2020,Rajasthan,NA,No,58,Male,2,0,Windy,Dry,OFF6433,Permanent,Special Task Force,Expired,Green,97,33,0.0,Not Applied,Yes,Yes,Online,Yes,13,Warning Issued
VLT004402,Overspeeding,3662,Tripura,2022-03-08,18:14:52,Truck,Black,2013,Uttar Pradesh,NA,Yes,42,Male,3,2,Foggy,Wet,OFF8437,Commercial,Special Task Force,Valid,Green,84,94,0.0,Not Applied,No,No,Pending,No,8,Repeat Offender
VLT004403,No Parking,1211,Telangana,2022-03-09,01:21:47,Pickup,Yellow,2001,West Bengal,NA,Yes,44,Male,3,3,Foggy,Wet,OFF1973,Learner,City Traffic Police,Valid,Yellow,103,76,0.0,Not Applied,Yes,Yes,Online,No,0,Warning Issued
VLT004404,Red Light Violation,3383,Bihar,2022-03-09,14:05:22,Car,Brown,2012,West Bengal,NA,No,26,Male,2,0,Rainy,Potholes,OFF1009,Permanent,Highway Patrol,Valid,Yellow,97,93,0.0,Not Applied,No,Yes,Online,No,11,Fine Paid On Spot
VLT004405,No Parking,1211,Kerala,2022-03-09,01:23:54,Auto-Rickshaw,Grey,2017,Uttar Pradesh,NA,NA,79,Other,0,2,Rainy,Wet,OFF6305,Permanent,Special Task Force,Valid,Yellow,118,66,0.0,Not Applied,Yes,Yes,Online,No,11,First Violation
VLT004406,Illegal U Turn,564,Assam,2022-03-09,17:39:19,Electric Scooter,Blue,1998,Gujarat,No,NA,60,Male,0,0,Foggy,Dry,OFF3407,Permanent,Highway Patrol,Expired,Red,29,99,0.02,Negative,No,No,Pending,No,2,First Violation
VLT004407,Wrong Lane,2617,Haryana,2022-03-09,05:03:19,E-Rickshaw,Yellow,2018,Gujarat,NA,NA,64,Male,2,6,Windy,Wet,OFF2175,Permanent,City Traffic Police,Valid,Green,81,109,0.0,Not Applied,No,No,Pending,No,1,Fine Paid On Spot
VLT004408,Driving Without License,4922,Tamil Nadu,2022-03-10,13:32:00,Truck,Grey,1994,West Bengal,NA,Yes,40,Male,3,3,Foggy,Potholes,OFF1058,Permanent,City Traffic Police,Cancelled,Green,36,87,0.0,Not Applied,Yes,No,Pending,Yes,0,Repeat Offender
VLT004409,No Parking,1211,Odisha,2022-03-10,20:22:05,Bus,Black,1998,Andaman & Nicobar,NA,Yes,19,Male,37,6,Rainy,Under Construction,OFF1530,Learner,RTO Enforcement,Valid,Yellow,39,167,0.0,Not Applied,Yes,Yes,Online,No,11,First Violation
VLT004410,Overloading,3057,Gujarat,2022-03-10,22:02:04,Tractor,Black,1990,Madhya Pradesh,NA,NA,44,Male,0,3,Foggy,Under Construction,OFF3534,Permanent,RTO Enforcement,Suspended,Green,112,121,0.0,Not Applied,No,Yes,Online,No,9,First Violation
VLT004411,Driving Without License,4922,Gujarat,2022-03-10,06:11:18,Tractor,Orange,2021,Kerala,NA,NA,76,Male,0,3,Windy,Potholes,OFF4623,Permanent,Highway Patrol,Valid,Yellow,24,142,0.0,Not Applied,Yes,Yes,Online,Yes,1,Fine Paid On Spot
VLT004412,No Parking,1211,Telangana,2022-03-10,01:13:12,Electric Scooter,Silver,2006,Karnataka,No,NA,50,Other,0,7,Clear,Wet,OFF4529,Learner,Highway Patrol,Suspended,Green,106,63,0.02,Negative,Yes,No,Pending,No,6,First Violation
VLT004413,Red Light Violation,3383,Kerala,2022-03-10,01:52:10,Bus,Yellow,2000,Tamil Nadu,NA,Yes,33,Female,37,1,Clear,Dry,OFF3921,Permanent,Special Task Force,Expired,Red,36,115,0.0,Not Applied,No,Yes,Online,No,2,Repeat Offender
VLT004414,Overspeeding,3662,Chandigarh,2022-03-10,07:34:17,Car,Brown,1992,Maharashtra,NA,No,58,Other,2,5,Windy,Wet,OFF6753,Permanent,Highway Patrol,Cancelled,Yellow,107,186,0.0,Not Applied,No,Yes,Online,No,19,First Violation
VLT004415,Overloading,3057,Dadra & Nagar Haveli,2022-03-11,16:00:34,Pickup,Brown,2015,Bihar,NA,Yes,26,Male,3,8,Rainy,Wet,OFF2811,Permanent,City Traffic Police,Valid,Green,48,146,0.02,Negative,No,Yes,Online,No,13,Repeat Offender
VLT004416,Driving Without License,4922,Sikkim,2022-03-11,02:07:21,Auto-Rickshaw,Yellow,2015,Uttarakhand,NA,NA,21,Male,0,1,Clear,Dry,OFF4869,Learner,Highway Patrol,Valid,Yellow,116,82,0.0,Not Applied,Yes,Yes,Online,Yes,13,First Violation
VLT004417,Red Light Violation,3383,Ladakh,2022-03-11,20:15:04,Bus,Silver,2019,Maharashtra,NA,Yes,46,Male,37,5,Foggy,Under Construction,OFF8930,Permanent,RTO Enforcement,Cancelled,Yellow,66,109,0.0,Not Applied,No,Yes,Online,No,5,Repeat Offender
VLT004418,Illegal U Turn,564,Uttarakhand,2022-03-11,19:41:14,Auto-Rickshaw,Brown,1997,Gujarat,NA,NA,41,Male,0,5,Clear,Dry,OFF4493,Permanent,Highway Patrol,Expired,Yellow,40,148,0.0,Not Applied,No,Yes,Online,No,19,First Violation
VLT004419,Overspeeding,3662,Chhattisgarh,2022-03-11,21:47:51,Pickup,Blue,2018,Jammu & Kashmir,NA,Yes,80,Male,3,8,Foggy,Potholes,OFF7490,Permanent,Highway Patrol,Valid,Red,21,113,0.0,Not Applied,No,Yes,Online,No,0,First Violation
VLT004420,Mobile Phone Usage,4776,Maharashtra,2022-03-11,09:31:28,Scooty,Silver,1994,Gujarat,No,NA,52,Male,0,6,Rainy,Potholes,OFF2575,Permanent,Highway Patrol,Suspended,Red,92,4,0.02,Negative,No,No,Pending,No,20,First Violation
VLT004421,Drunk Driving,1248,Tamil Nadu,2022-03-11,09:51:01,Pickup,Yellow,2019,Uttarakhand,NA,Yes,70,Male,3,0,Clear,Dry,OFF3302,Commercial,Highway Patrol,Valid,Red,34,197,0.14,Positive,No,No,Pending,Yes,12,First Violation
VLT004422,Wrong Lane,2617,Goa,2022-03-12,05:39:30,Bus,Silver,2017,Telangana,NA,Yes,19,Male,37,5,Foggy,Gravel,OFF8714,Commercial,RTO Enforcement,Valid,Green,24,148,0.0,Not Applied,No,Yes,Online,No,11,Repeat Offender
VLT004423,Drunk Driving,1248,Maharashtra,2022-03-12,01:32:51,Electric Scooter,Orange,2017,Rajasthan,No,NA,43,Male,0,1,Clear,Potholes,OFF5013,Commercial,Special Task Force,Expired,Green,106,25,0.0,Not Applied,No,Yes,Online,Yes,16,First Violation
VLT004424,Mobile Phone Usage,4776,Rajasthan,2022-03-12,01:58:39,Scooty,Blue,2020,Telangana,No,NA,74,Female,0,4,Rainy,Wet,OFF9902,Permanent,Highway Patrol,Valid,Yellow,81,31,0.02,Negative,No,No,Pending,No,13,Repeat Offender
VLT004425,Driving Without License,4922,Uttar Pradesh,2022-03-12,09:22:29,Electric Scooter,Other,2011,Karnataka,No,NA,59,Male,0,5,Clear,Under Construction,OFF6712,Learner,Highway Patrol,Valid,Yellow,41,191,0.0,Not Applied,Yes,Yes,Online,Yes,3,Repeat Offender
VLT004426,Mobile Phone Usage,4776,Uttar Pradesh,2022-03-12,16:56:11,Car,Orange,2022,Delhi,NA,No,26,Male,2,3,Windy,Potholes,OFF6337,Learner,RTO Enforcement,Valid,Red,69,46,0.02,Negative,No,Yes,Online,No,10,Repeat Offender
VLT004427,Drunk Driving,1248,Uttar Pradesh,2022-03-12,13:58:01,E-Rickshaw,Black,1996,Karnataka,NA,NA,36,Other,2,1,Clear,Dry,OFF5209,Commercial,City Traffic Police,Suspended,Green,52,200,0.14,Positive,No,No,Pending,Yes,16,Warning Issued
VLT004428,Red Light Violation,3383,Dadra & Nagar Haveli,2022-03-12,07:05:22,Bus,Silver,2006,Ladakh,NA,Yes,36,Female,37,7,Snowy,Wet,OFF6647,Commercial,Highway Patrol,Suspended,Red,109,189,0.0,Not Applied,No,Yes,Online,No,9,Warning Issued
VLT004429,Overloading,3057,Tamil Nadu,2022-03-13,11:58:20,Pickup,Orange,2015,Mizoram,NA,Yes,33,Female,3,8,Foggy,Dry,OFF9583,Permanent,Highway Patrol,Valid,Green,40,38,0.0,Not Applied,No,Yes,Online,No,20,Repeat Offender
VLT004430,Driving Without License,4922,Andhra Pradesh,2022-03-13,20:35:13,Truck,Orange,1997,Gujarat,NA,Yes,40,Male,3,0,Clear,Potholes,OFF5410,Permanent,RTO Enforcement,Valid,Green,98,109,0.0,Not Applied,Yes,Yes,Online,Yes,8,Repeat Offender
VLT004431,Driving Without License,4922,Karnataka,2022-03-13,18:06:44,Scooty,White,2016,Uttar Pradesh,No,NA,60,Male,0,6,Rainy,Wet,OFF4403,Permanent,City Traffic Police,Valid,Yellow,43,178,0.0,Not Applied,Yes,Yes,Online,Yes,20,Repeat Offender
VLT004432,Overspeeding,3662,Kerala,2022-03-13,04:35:06,Motorcycle,Grey,1997,Rajasthan,Yes,NA,54,Male,1,2,Windy,Dry,OFF7354,Commercial,Special Task Force,Valid,Red,74,63,0.02,Negative,No,No,Pending,No,12,Repeat Offender
VLT004433,Red Light Violation,3383,Chhattisgarh,2022-03-13,02:36:38,Bus,Black,1994,Telangana,NA,Yes,74,Other,37,0,Windy,Wet,OFF9300,Commercial,Highway Patrol,Valid,Red,61,59,0.02,Negative,No,Yes,Online,No,9,Warning Issued
VLT004434,Mobile Phone Usage,4776,Uttar Pradesh,2022-03-13,16:51:27,Scooty,Brown,2010,Karnataka,No,NA,60,Male,0,0,Clear,Potholes,OFF8509,Permanent,Highway Patrol,Valid,Yellow,96,73,0.14,Positive,No,Yes,Online,No,18,Repeat Offender
VLT004435,Mobile Phone Usage,4776,Manipur,2022-03-14,07:49:29,Van,Black,2009,Madhya Pradesh,NA,Yes,54,Male,7,3,Rainy,Dry,OFF3431,Permanent,Special Task Force,Expired,Green,91,45,0.02,Negative,No,Yes,Online,No,14,Repeat Offender
VLT004436,No Parking,1211,Himachal Pradesh,2022-03-14,11:40:52,Auto-Rickshaw,Other,1998,Nagaland,NA,NA,69,Female,0,5,Clear,Dry,OFF5522,Permanent,Special Task Force,Valid,Red,33,154,0.0,Not Applied,Yes,No,Pending,No,11,Repeat Offender
VLT004437,Driving Without License,4922,Uttar Pradesh,2022-03-15,21:06:55,Auto-Rickshaw,Silver,2012,Gujarat,NA,NA,67,Male,0,1,Clear,Under Construction,OFF5848,Learner,Special Task Force,Valid,Green,111,128,0.14,Positive,Yes,No,Pending,Yes,5,Warning Issued
VLT004438,Red Light Violation,3383,Tripura,2022-03-15,11:40:44,E-Rickshaw,Red,2012,Haryana,NA,NA,38,Male,2,7,Windy,Wet,OFF5027,Commercial,Highway Patrol,Valid,Yellow,105,36,0.0,Not Applied,No,Yes,Online,No,17,Repeat Offender
VLT004439,Illegal U Turn,564,Rajasthan,2022-03-15,17:05:03,Truck,Silver,2020,Haryana,NA,Yes,29,Male,3,5,Clear,Dry,OFF8281,Permanent,City Traffic Police,Cancelled,Green,113,50,0.0,Not Applied,No,Yes,Online,No,4,First Violation
VLT004440,Overspeeding,3662,Manipur,2022-03-15,21:30:04,Car,Blue,1996,Assam,NA,No,48,Other,2,3,Foggy,Potholes,OFF1221,Commercial,Special Task Force,Expired,Yellow,43,26,0.02,Negative,No,Yes,Online,No,15,Repeat Offender
VLT004441,Wrong Lane,2617,Odisha,2022-03-15,08:20:25,Truck,Blue,1999,Himachal Pradesh,NA,Yes,41,Male,3,2,Clear,Dry,OFF9259,Permanent,Special Task Force,Expired,Red,63,113,0.14,Positive,No,No,Pending,No,11,First Violation
VLT004442,No Parking,1211,Chhattisgarh,2022-03-15,15:50:55,Pickup,Other,2005,Sikkim,NA,Yes,79,Male,3,0,Clear,Dry,OFF1163,Commercial,RTO Enforcement,Expired,Green,108,122,0.0,Not Applied,Yes,No,Pending,No,3,Repeat Offender
VLT004443,Wrong Lane,2617,Mizoram,2022-03-15,01:29:26,Car,Brown,2004,Sikkim,NA,No,60,Male,2,0,Foggy,Dry,OFF7585,Permanent,RTO Enforcement,Expired,Yellow,40,19,0.0,Not Applied,No,No,Pending,No,2,Repeat Offender
VLT004444,Driving Without License,4922,Uttarakhand,2022-03-15,01:44:04,E-Rickshaw,Other,2020,Rajasthan,NA,NA,62,Other,2,6,Rainy,Potholes,OFF4953,Permanent,City Traffic Police,Expired,Red,61,196,0.02,Negative,Yes,Yes,Online,Yes,4,Repeat Offender
VLT004445,Overloading,3057,West Bengal,2022-03-15,01:58:42,Auto-Rickshaw,Silver,1993,Chhattisgarh,NA,NA,32,Male,0,1,Clear,Potholes,OFF1502,Learner,Highway Patrol,Valid,Green,111,170,0.02,Negative,No,Yes,Online,No,16,Warning Issued
